cod_insersao;descricao;cod_kit;cod_sku;descricao_sku;segmento;serie;volume;usuario
PG26LP284SDP0;26 LV PROF EF2 8O ANO 4O BI SAE PORTUGUES;-;PG26LP284SDP0;26 LV PROF EF2 8O ANO 4O BI SAE PORTUGUES                                       ;FUND AF;8O ANO;Volume 04;Professor
PG26LP284SAMC;26 LV PROF EF2 8O ANO 4O BI SANTO ANJO MATEMATICA;-;PG26LP284SAMC;26 LV PROF EF2 8O ANO 4O BI SANTO ANJO MATEMATICA ;FUND AF;8O ANO;Volume 04;Professor
PG26LA294SD00;26 LV ALUNO EF2 9O ANO 4O BI SAE;-;PG26LA294SD00;26 LV ALUNO EF2 9O ANO 4O BI SAE                                                ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294DB00;26 LV ALUNO EF2 9O ANO 4O BI DB;-;PG26LA294DB00;26 LV ALUNO EF2 9O ANO 4O BI DB                                                 ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294ZU00;26 LV ALUNO EF2 9O ANO 4O BI CELLULA MATER;-;PG26LA294ZU00;26 LV ALUNO EF2 9O ANO 4O BI CELLULA MATER                                      ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294SE00;26 LV ALUNO EF2 9O ANO 4O BI SECULO;-;PG26LA294SE00;26 LV ALUNO EF2 9O ANO 4O BI SECULO                                             ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294DL00;26 LV ALUNO EF2 9O ANO 4O BI DOM BOSCO BALSA;-;PG26LA294DL00;26  LV ALUNO EF2 9O ANO 4O BI DOM BOSCO BALSA;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294DS00;26 LV ALUNO EF2 9O ANO 4O BI DECISAO;-;PG26LA294DS00;26  LV ALUNO EF2 9O ANO 4O BI DECISAO                                           ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294GA00;26 LV ALUNO EF2 9O ANO 4O BI GABARITO MG;-;PG26LA294GA00;26 LV ALUNO EF2 9O ANO 4O BI GABARITO MG                                        ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294EE00;26 LV ALUNO EF2 9O ANO 4O BI ELO;-;PG26LA294EE00;26 LV ALUNO EF2 9O ANO 4O BI ELO                                                ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294FL00;26 LV ALUNO EF2 9O ANO 4O BI FILOMENA;-;PG26LA294FL00;26 LV ALUNO EF2 9O ANO 4O BI FILOMENA                                           ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294TA00;26 LV ALUNO EF2 9O ANO 4O BI TAMANDARE;-;PG26LA294TA00;26 LV ALUNO EF2 9O ANO 4O BI TAMANDARE                                          ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294GR00;26 LV ALUNO EF2 9O ANO 4O BI GABARITO RS;-;PG26LA294GR00;26 LV ALUNO EF2 9O ANO 4O BI GABARITO RS                                        ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294SA00;26 LV ALUNO EF2 9O ANO 4O BI SANTO ANJO;-;PG26LA294SA00;26 LV ALUNO EF2 9O ANO 4O BI SANTO ANJO                                         ;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294SAMC;26 LV ALUNO EF2 9O ANO 4O BI SANTO ANJO MATEMATICA;-;PG26LA294SAMC;26 LV ALUNO EF2 9O ANO 4O BI SANTO ANJO MATEMATICA;FUND AF;9O ANO;Volume 04;Aluno
PG25LA294UD00;26 LV ALUNO EF2 9O ANO 4O BI UPLOAD;-;PG25LA294UD00;25 LV ALUNO EF2 9O ANO 4O BI UPLOAD;FUND AF;9O ANO;Volume 04;Aluno
PG26LA294CR00;26 LV ALUNO EF2 9O ANO 4O BI REFERENCIAL;-;PG26LA294CR00;26 LV ALUNO EF2 9O ANO 4O BI REFERENCIAL                                        ;FUND AF;9O ANO;Volume 04;Aluno
PG26LP294SDG0;26 LV PROF EF2 9O ANO 4O BI SAE GEOGRAFIA;-;PG26LP294SDG0;26 LV PROF EF2 9O ANO 4O BI SAE GEOGRAFIA                                       ;FUND AF;9O ANO;Volume 04;Professor
PG26LP294SDH0;26 LV PROF EF2 9O ANO 4O BI SAE HISTORIA;-;PG26LP294SDH0;26 LV PROF EF2 9O ANO 4O BI SAE HISTORIA                                        ;FUND AF;9O ANO;Volume 04;Professor
PG26LP294SDM0;26 LV PROF EF2 9O ANO 4O BI SAE MATEMATICA;-;PG26LP294SDM0;26 LV PROF EF2 9O ANO 4O BI SAE MATEMATICA                                      ;FUND AF;9O ANO;Volume 04;Professor
PG26LP294SDP0;26 LV PROF EF2 9O ANO 4O BI SAE PORTUGUES;-;PG26LP294SDP0;26 LV PROF EF2 9O ANO 4O BI SAE PORTUGUES                                       ;FUND AF;9O ANO;Volume 04;Professor
PG26LP294SDC0;26 LV PROF EF2 9O ANO 4O BI SAE CIENCIAS;-;PG26LP294SDC0;26 LV PROF EF2 9O ANO 4O BI SAE CIENCIAS                                        ;FUND AF;9O ANO;Volume 04;Professor
PG26LP294SAMC;26 LV PROF EF2 9O ANO 4O BI SANTO ANJO MATEMATICA;-;PG26LP294SAMC;26 LV PROF EF2 9O ANO 4O BI SANTO ANJO MATEMATICA ;FUND AF;9O ANO;Volume 04;Professor
83102140304;SAE PROF EF2 9O ANO CCPA 4O BI;83102140304;-;-;-;-;-;-
83102140304;SAE PROF EF2 9O ANO CCPA 4O BI;83102140304;PG26LP294SDG0;26 LV PROF EF2 9O ANO 4O BI SAE GEOGRAFIA                                       ;FUND AF;9O ANO;Volume 04;Professor
83102140304;SAE PROF EF2 9O ANO CCPA 4O BI;83102140304;PG26LP294SDH0;26 LV PROF EF2 9O ANO 4O BI SAE HISTORIA                                        ;FUND AF;9O ANO;Volume 04;Professor
83102140304;SAE PROF EF2 9O ANO CCPA 4O BI;83102140304;PG26LP294SDM0;26 LV PROF EF2 9O ANO 4O BI SAE MATEMATICA                                      ;FUND AF;9O ANO;Volume 04;Professor
83102140304;SAE PROF EF2 9O ANO CCPA 4O BI;83102140304;PG26LP294SDP0;26 LV PROF EF2 9O ANO 4O BI SAE PORTUGUES                                       ;FUND AF;9O ANO;Volume 04;Professor
83102140304;SAE PROF EF2 9O ANO CCPA 4O BI;83102140304;PG26LP294SDC0;26 LV PROF EF2 9O ANO 4O BI SAE CIENCIAS                                        ;FUND AF;9O ANO;Volume 04;Professor
83102140304;SAE PROF EF2 9O ANO CCPA 4O BI;83102140304;PG26LP294SAMC;26 LV PROF EF2 9O ANO 4O BI SANTO ANJO MATEMATICA ;FUND AF;9O ANO;Volume 04;Professor
83101150104;SAE ALUNO EM 1A SERIE SAE 4O BI;83101150104;-;-;-;-;-;-
83101150104;SAE ALUNO EM 1A SERIE SAE 4O BI;83101150104;PG26LA314SD01;26 LV ALUNO EM 1A SERIE 4O BI SAE LCH                                           ;EM;1A SERIE;Volume 04;Aluno
83101150104;SAE ALUNO EM 1A SERIE SAE 4O BI;83101150104;PG26LA314SD02;26 LV ALUNO EM 1A SERIE 4O BI SAE MCN                                           ;EM;1A SERIE;Volume 04;Aluno
93101150104;DOM ALUNO EM 1A SERIE DOM BOSCO 4O BI;93101150104;-;-;-;-;-;-
93101150104;DOM ALUNO EM 1A SERIE DOM BOSCO 4O BI;93101150104;PG26LA314DB01;26 LV ALUNO EM 1A SERIE 4O BI DB LCH                                            ;EM;1A SERIE;Volume 04;Aluno
93101150104;DOM ALUNO EM 1A SERIE DOM BOSCO 4O BI;93101150104;PG26LA314DB02;26 LV ALUNO EM 1A SERIE 4O BI DB MCN                                            ;EM;1A SERIE;Volume 04;Aluno
83101150204;CELLULA MATER ALUNO EM 1A SERIE CELLULA MATER 4O BI;83101150204;-;-;-;-;-;-
83101150204;CELLULA MATER ALUNO EM 1A SERIE CELLULA MATER 4O BI;83101150204;PG26LA314ZU01;26 LV ALUNO EM 1A SERIE 4O BI CELLULA MATER LCH                                 ;EM;1A SERIE;Volume 04;Aluno
83101150204;CELLULA MATER ALUNO EM 1A SERIE CELLULA MATER 4O BI;83101150204;PG26LA314ZU02;26 LV ALUNO EM 1A SERIE 4O BI CELLULA MATER MCN                                 ;EM;1A SERIE;Volume 04;Aluno
83101151404;SECULO ALUNO EM 1A SERIE SECULO 4O BI;83101151404;-;-;-;-;-;-
83101151404;SECULO ALUNO EM 1A SERIE SECULO 4O BI;83101151404;PG26LA314SE01;26 LV ALUNO EM 1A SERIE 4O BI SECULO LCH                                        ;EM;1A SERIE;Volume 04;Aluno
83101151404;SECULO ALUNO EM 1A SERIE SECULO 4O BI;83101151404;PG26LA314SE02;26 LV ALUNO EM 1A SERIE 4O BI SECULO MCN                                        ;EM;1A SERIE;Volume 04;Aluno
83101152104;DOM BOSCO BALSA ALUNO EM 1A SERIE DOM BOSCO BALSA 4O BI;83101152104;-;-;-;-;-;-
83101152104;DOM BOSCO BALSA ALUNO EM 1A SERIE DOM BOSCO BALSA 4O BI;83101152104;PG26LA314DL01;26  LV ALUNO EM 1A SERIE 4O BI DOM BOSCO BALSA LCH                                           ;EM;1A SERIE;Volume 04;Aluno
83101152104;DOM BOSCO BALSA ALUNO EM 1A SERIE DOM BOSCO BALSA 4O BI;83101152104;PG26LA314DL02;26  LV ALUNO EM 1A SERIE 4O BI DOM BOSCO BALSA MCN                                           ;EM;1A SERIE;Volume 04;Aluno
83101152204;DECISAO ALUNO EM 1A SERIE DECISAO 4O BI;83101152204;-;-;-;-;-;-
83101152204;DECISAO ALUNO EM 1A SERIE DECISAO 4O BI;83101152204;PG26LA314DS01;26  LV ALUNO EM 1A SERIE 4O BI DECISAO LCH                                      ;EM;1A SERIE;Volume 04;Aluno
83101152204;DECISAO ALUNO EM 1A SERIE DECISAO 4O BI;83101152204;PG26LA314DS02;26  LV ALUNO EM 1A SERIE 4O BI DECISAO MCN                                      ;EM;1A SERIE;Volume 04;Aluno
83101150504;GABARITO MG ALUNO EM 1A SERIE GABARITO MG 4O BI;83101150504;-;-;-;-;-;-
83101150504;GABARITO MG ALUNO EM 1A SERIE GABARITO MG 4O BI;83101150504;PG26LA314GA01;26 LV ALUNO EM 1A SERIE 4O BI GABARITO MG LCH                                   ;EM;1A SERIE;Volume 04;Aluno
83101150504;GABARITO MG ALUNO EM 1A SERIE GABARITO MG 4O BI;83101150504;PG26LA314GA02;26 LV ALUNO EM 1A SERIE 4O BI GABARITO MG MCN                                   ;EM;1A SERIE;Volume 04;Aluno
83101152004;ELO ALUNO EM 1A SERIE ELO 4O BI;83101152004;-;-;-;-;-;-
83101152004;ELO ALUNO EM 1A SERIE ELO 4O BI;83101152004;PG26LA314EE01;26 LV ALUNO EM 1A SERIE 4O BI ELO LCH                                           ;EM;1A SERIE;Volume 04;Aluno
83101152004;ELO ALUNO EM 1A SERIE ELO 4O BI;83101152004;PG26LA314EE02;26 LV ALUNO EM 1A SERIE 4O BI ELO MCN                                           ;EM;1A SERIE;Volume 04;Aluno
83101150404;FILOMENA ALUNO EM 1A SERIE FILOMENA 4O BI;83101150404;-;-;-;-;-;-
83101150404;FILOMENA ALUNO EM 1A SERIE FILOMENA 4O BI;83101150404;PG26LA314FL01;26 LV ALUNO EM 1A SERIE 4O BI FILOMENA LCH                                      ;EM;1A SERIE;Volume 04;Aluno
83101150404;FILOMENA ALUNO EM 1A SERIE FILOMENA 4O BI;83101150404;PG26LA314FL02;26 LV ALUNO EM 1A SERIE 4O BI FILOMENA MCN                                      ;EM;1A SERIE;Volume 04;Aluno
83101151604;TAMANDARE ALUNO EM 1A SERIE TAMANDARE 4O BI;83101151604;-;-;-;-;-;-
83101151604;TAMANDARE ALUNO EM 1A SERIE TAMANDARE 4O BI;83101151604;PG26LA314TA01;26 LV ALUNO EM 1A SERIE 4O BI TAMANDARE LCH                                     ;EM;1A SERIE;Volume 04;Aluno
83101151604;TAMANDARE ALUNO EM 1A SERIE TAMANDARE 4O BI;83101151604;PG26LA314TA02;26 LV ALUNO EM 1A SERIE 4O BI TAMANDARE MCN                                     ;EM;1A SERIE;Volume 04;Aluno
83101150604;GABARITO RS ALUNO EM 1A SERIE GABARITO RS 4O BI;83101150604;-;-;-;-;-;-
83101150604;GABARITO RS ALUNO EM 1A SERIE GABARITO RS 4O BI;83101150604;PG26LA314GR01;26 LV ALUNO EM 1A SERIE 4O BI GABARITO RS LCH                                   ;EM;1A SERIE;Volume 04;Aluno
83101150604;GABARITO RS ALUNO EM 1A SERIE GABARITO RS 4O BI;83101150604;PG26LA314GR02;26 LV ALUNO EM 1A SERIE 4O BI GABARITO RS MCN                                   ;EM;1A SERIE;Volume 04;Aluno
83101152504;UPLOAD ALUNO EM 1A SERIE UPLOAD 4O BI;83101152504;-;-;-;-;-;-
83101152504;UPLOAD ALUNO EM 1A SERIE UPLOAD 4O BI;83101152504;PG25LA314UD01;25 LV ALUNO EM 1A SERIE 4O BI UPLOAD LCH;EM;1A SERIE;Volume 04;Aluno
83101152504;UPLOAD ALUNO EM 1A SERIE UPLOAD 4O BI;83101152504;PG25LA314UD02;25 LV ALUNO EM 1A SERIE 4O BI UPLOAD MCN;EM;1A SERIE;Volume 04;Aluno
83101151104;REFERENCIAL ALUNO EM 1A SERIE REFERENCIAL 4O BI;83101151104;-;-;-;-;-;-
83101151104;REFERENCIAL ALUNO EM 1A SERIE REFERENCIAL 4O BI;83101151104;PG26LA314CR01;26 LV ALUNO EM 1A SERIE 4O BI REFERENCIAL LCH                                   ;EM;1A SERIE;Volume 04;Aluno
83101151104;REFERENCIAL ALUNO EM 1A SERIE REFERENCIAL 4O BI;83101151104;PG26LA314CR02;26 LV ALUNO EM 1A SERIE 4O BI REFERENCIAL MCN                                   ;EM;1A SERIE;Volume 04;Aluno
PG26LP314SDB0;26 LV PROF EM 1A SERIE 4O BI SAE BIOLOGIA;-;PG26LP314SDB0;26 LV PROF EM 1A SERIE 4O BI SAE BIOLOGIA                                       ;EM;1A SERIE;Volume 04;Professor
PG26LP314SDF0;26 LV PROF EM 1A SERIE 4O BI SAE FISICA;-;PG26LP314SDF0;26 LV PROF EM 1A SERIE 4O BI SAE FISICA                                         ;EM;1A SERIE;Volume 04;Professor
PG26LP314SDG0;26 LV PROF EM 1A SERIE 4O BI SAE GEOGRAFIA;-;PG26LP314SDG0;26 LV PROF EM 1A SERIE 4O BI SAE GEOGRAFIA                                      ;EM;1A SERIE;Volume 04;Professor
PG26LP314SDH0;26 LV PROF EM 1A SERIE 4O BI SAE HISTORIA;-;PG26LP314SDH0;26 LV PROF EM 1A SERIE 4O BI SAE HISTORIA                                       ;EM;1A SERIE;Volume 04;Professor
PG26LP314SDI0;26 LV PROF EM 1A SERIE 4O BI SAE INGLES;-;PG26LP314SDI0;26 LV PROF EM 1A SERIE 4O BI SAE INGLES                                         ;EM;1A SERIE;Volume 04;Professor
PG26LP314SDM0;26 LV PROF EM 1A SERIE 4O BI SAE MATEMATICA;-;PG26LP314SDM0;26 LV PROF EM 1A SERIE 4O BI SAE MATEMATICA                                     ;EM;1A SERIE;Volume 04;Professor
PG26LP314SDP0;26 LV PROF EM 1A SERIE 4O BI SAE PORTUGUES;-;PG26LP314SDP0;26 LV PROF EM 1A SERIE 4O BI SAE PORTUGUES                                      ;EM;1A SERIE;Volume 04;Professor
PG26LP314SDL0;26 LV PROF EM 1A SERIE 4O BI SAE LITERATURA;-;PG26LP314SDL0;26 LV PROF EM 1A SERIE 4O BI SAE LITERATURA                                     ;EM;1A SERIE;Volume 04;Professor
PG26LP314SDQ0;26 LV PROF EM 1A SERIE 4O BI SAE QUIMICA;-;PG26LP314SDQ0;26 LV PROF EM 1A SERIE 4O BI SAE QUIMICA                                        ;EM;1A SERIE;Volume 04;Professor
83101160104;SAE ALUNO EM 2A SERIE SAE 4O BI;83101160104;-;-;-;-;-;-
83101160104;SAE ALUNO EM 2A SERIE SAE 4O BI;83101160104;PG26LA324SD01;26 LV ALUNO EM 2A SERIE 4O BI SAE LCH                                           ;EM;2A SERIE;Volume 04;Aluno
83101160104;SAE ALUNO EM 2A SERIE SAE 4O BI;83101160104;PG26LA324SD02;26 LV ALUNO EM 2A SERIE 4O BI SAE MCN                                           ;EM;2A SERIE;Volume 04;Aluno
93101160104;DOM ALUNO EM 2A SERIE DOM BOSCO 4O BI;93101160104;-;-;-;-;-;-
93101160104;DOM ALUNO EM 2A SERIE DOM BOSCO 4O BI;93101160104;PG26LA324DB01;26 LV ALUNO EM 2A SERIE 4O BI DB LCH                                            ;EM;2A SERIE;Volume 04;Aluno
93101160104;DOM ALUNO EM 2A SERIE DOM BOSCO 4O BI;93101160104;PG26LA324DB02;26 LV ALUNO EM 2A SERIE 4O BI DB MCN                                            ;EM;2A SERIE;Volume 04;Aluno
83101160204;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 4O BI;83101160204;-;-;-;-;-;-
83101160204;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 4O BI;83101160204;PG26LA324ZU01;26 LV ALUNO EM 2A SERIE 4O BI CELLULA MATER LCH                                 ;EM;2A SERIE;Volume 04;Aluno
83101160204;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 4O BI;83101160204;PG26LA324ZU02;26 LV ALUNO EM 2A SERIE 4O BI CELLULA MATER MCN                                 ;EM;2A SERIE;Volume 04;Aluno
83101161404;SECULO ALUNO EM 2A SERIE SECULO 4O BI;83101161404;-;-;-;-;-;-
83101161404;SECULO ALUNO EM 2A SERIE SECULO 4O BI;83101161404;PG26LA324SE01;26 LV ALUNO EM 2A SERIE 4O BI SECULO LCH                                        ;EM;2A SERIE;Volume 04;Aluno
83101161404;SECULO ALUNO EM 2A SERIE SECULO 4O BI;83101161404;PG26LA324SE02;26 LV ALUNO EM 2A SERIE 4O BI SECULO MCN                                        ;EM;2A SERIE;Volume 04;Aluno
83101162104;DOM BOSCO BALSA ALUNO EM 2A SERIE DOM BOSCO BALSA 4O BI;83101162104;-;-;-;-;-;-
83101162104;DOM BOSCO BALSA ALUNO EM 2A SERIE DOM BOSCO BALSA 4O BI;83101162104;PG26LA324DL01;26  LV ALUNO EM 2A SERIE 4O BI DOM BOSCO BALSA LCH                                           ;EM;2A SERIE;Volume 04;Aluno
83101162104;DOM BOSCO BALSA ALUNO EM 2A SERIE DOM BOSCO BALSA 4O BI;83101162104;PG26LA324DL02;26  LV ALUNO EM 2A SERIE 4O BI DOM BOSCO BALSA MCN                                           ;EM;2A SERIE;Volume 04;Aluno
83101162204;DECISAO ALUNO EM 2A SERIE DECISAO 4O BI;83101162204;-;-;-;-;-;-
83101162204;DECISAO ALUNO EM 2A SERIE DECISAO 4O BI;83101162204;PG26LA324DS01;26  LV ALUNO EM 2A SERIE 4O BI DECISAO LCH                                      ;EM;2A SERIE;Volume 04;Aluno
83101162204;DECISAO ALUNO EM 2A SERIE DECISAO 4O BI;83101162204;PG26LA324DS02;26  LV ALUNO EM 2A SERIE 4O BI DECISAO MCN                                      ;EM;2A SERIE;Volume 04;Aluno
83101160504;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 4O BI;83101160504;-;-;-;-;-;-
83101160504;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 4O BI;83101160504;PG26LA324GA01;26 LV ALUNO EM 2A SERIE 4O BI GABARITO MG LCH                                   ;EM;2A SERIE;Volume 04;Aluno
83101160504;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 4O BI;83101160504;PG26LA324GA02;26 LV ALUNO EM 2A SERIE 4O BI GABARITO MG MCN                                   ;EM;2A SERIE;Volume 04;Aluno
83101162004;ELO ALUNO EM 2A SERIE ELO 4O BI;83101162004;-;-;-;-;-;-
83101162004;ELO ALUNO EM 2A SERIE ELO 4O BI;83101162004;PG26LA324EE01;26 LV ALUNO EM 2A SERIE 4O BI ELO LCH                                           ;EM;2A SERIE;Volume 04;Aluno
83101162004;ELO ALUNO EM 2A SERIE ELO 4O BI;83101162004;PG26LA324EE02;26 LV ALUNO EM 2A SERIE 4O BI ELO MCN                                           ;EM;2A SERIE;Volume 04;Aluno
83101160404;FILOMENA ALUNO EM 2A SERIE FILOMENA 4O BI;83101160404;-;-;-;-;-;-
83101160404;FILOMENA ALUNO EM 2A SERIE FILOMENA 4O BI;83101160404;PG26LA324FL01;26 LV ALUNO EM 2A SERIE 4O BI FILOMENA LCH                                      ;EM;2A SERIE;Volume 04;Aluno
83101160404;FILOMENA ALUNO EM 2A SERIE FILOMENA 4O BI;83101160404;PG26LA324FL02;26 LV ALUNO EM 2A SERIE 4O BI FILOMENA MCN                                      ;EM;2A SERIE;Volume 04;Aluno
83101161604;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 4O BI;83101161604;-;-;-;-;-;-
83101161604;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 4O BI;83101161604;PG26LA324TA01;26 LV ALUNO EM 2A SERIE 4O BI TAMANDARE LCH                                     ;EM;2A SERIE;Volume 04;Aluno
83101161604;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 4O BI;83101161604;PG26LA324TA02;26 LV ALUNO EM 2A SERIE 4O BI TAMANDARE MCN                                     ;EM;2A SERIE;Volume 04;Aluno
83101160604;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 4O BI;83101160604;-;-;-;-;-;-
83101160604;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 4O BI;83101160604;PG26LA324GR01;26 LV ALUNO EM 2A SERIE 4O BI GABARITO RS LCH                                   ;EM;2A SERIE;Volume 04;Aluno
83101160604;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 4O BI;83101160604;PG26LA324GR02;26 LV ALUNO EM 2A SERIE 4O BI GABARITO RS MCN                                   ;EM;2A SERIE;Volume 04;Aluno
83101162504;UPLOAD ALUNO EM 2A SERIE UPLOAD 4O BI;83101162504;-;-;-;-;-;-
83101162504;UPLOAD ALUNO EM 2A SERIE UPLOAD 4O BI;83101162504;PG25LA324UD01;25 LV ALUNO EM 2A SERIE 4O BI UPLOAD LCH;EM;2A SERIE;Volume 04;Aluno
83101162504;UPLOAD ALUNO EM 2A SERIE UPLOAD 4O BI;83101162504;PG25LA324UD02;25 LV ALUNO EM 2A SERIE 4O BI UPLOAD MCN;EM;2A SERIE;Volume 04;Aluno
83101161104;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 4O BI;83101161104;-;-;-;-;-;-
83101161104;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 4O BI;83101161104;PG26LA324CR01;26 LV ALUNO EM 2A SERIE 4O BI REFERENCIAL LCH                                   ;EM;2A SERIE;Volume 04;Aluno
83101161104;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 4O BI;83101161104;PG26LA324CR02;26 LV ALUNO EM 2A SERIE 4O BI REFERENCIAL MCN                                   ;EM;2A SERIE;Volume 04;Aluno
PG26LP324SDB0;26 LV PROF EM 2A SERIE 4O BI SAE BIOLOGIA;-;PG26LP324SDB0;26 LV PROF EM 2A SERIE 4O BI SAE BIOLOGIA                                       ;EM;2A SERIE;Volume 04;Professor
PG26LP324SDF0;26 LV PROF EM 2A SERIE 4O BI SAE FISICA;-;PG26LP324SDF0;26 LV PROF EM 2A SERIE 4O BI SAE FISICA                                         ;EM;2A SERIE;Volume 04;Professor
PG26LP324SDG0;26 LV PROF EM 2A SERIE 4O BI SAE GEOGRAFIA;-;PG26LP324SDG0;26 LV PROF EM 2A SERIE 4O BI SAE GEOGRAFIA                                      ;EM;2A SERIE;Volume 04;Professor
PG26LP324SDH0;26 LV PROF EM 2A SERIE 4O BI SAE HISTORIA;-;PG26LP324SDH0;26 LV PROF EM 2A SERIE 4O BI SAE HISTORIA                                       ;EM;2A SERIE;Volume 04;Professor
PG26LP324SDI0;26 LV PROF EM 2A SERIE 4O BI SAE INGLES;-;PG26LP324SDI0;26 LV PROF EM 2A SERIE 4O BI SAE INGLES                                         ;EM;2A SERIE;Volume 04;Professor
PG26LP324SDM0;26 LV PROF EM 2A SERIE 4O BI SAE MATEMATICA;-;PG26LP324SDM0;26 LV PROF EM 2A SERIE 4O BI SAE MATEMATICA                                     ;EM;2A SERIE;Volume 04;Professor
PG26LP324SDP0;26 LV PROF EM 2A SERIE 4O BI SAE PORTUGUES;-;PG26LP324SDP0;26 LV PROF EM 2A SERIE 4O BI SAE PORTUGUES                                      ;EM;2A SERIE;Volume 04;Professor
PG26LP324SDQ0;26 LV PROF EM 2A SERIE 4O BI SAE QUIMICA;-;PG26LP324SDQ0;26 LV PROF EM 2A SERIE 4O BI SAE QUIMICA                                        ;EM;2A SERIE;Volume 04;Professor
PG26LP324SDL0;26 LV PROF EM 2A SERIE 4O BI SAE LITERATURA;-;PG26LP324SDL0;26 LV PROF EM 2A SERIE 4O BI SAE LITERATURA                                     ;EM;2A SERIE;Volume 04;Professor
83101170104;SAE ALUNO PV APROVA MAIS SAE 4O BI;83101170104;-;-;-;-;-;-
83101170104;SAE ALUNO PV APROVA MAIS SAE 4O BI;83101170104;PG26LA414SD01;26 LV ALUNO PV APROVA MAIS 4O BI SAE LIVRO 1                                    ;PV;APROVA +;Volume 04;Aluno
83101170104;SAE ALUNO PV APROVA MAIS SAE 4O BI;83101170104;PG26LA414SD02;26 LV ALUNO PV APROVA MAIS 4O BI SAE REV                                        ;PV;APROVA +;Volume 05;Aluno
93101170104;DOM ALUNO PV APROVA MAIS DOM BOSCO 4O BI;93101170104;-;-;-;-;-;-
93101170104;DOM ALUNO PV APROVA MAIS DOM BOSCO 4O BI;93101170104;PG26LA414DB01;26 LV ALUNO PV APROVA MAIS 4O BI DB LIVRO 1                                     ;PV;APROVA +;Volume 04;Aluno
93101170104;DOM ALUNO PV APROVA MAIS DOM BOSCO 4O BI;93101170104;PG26LA414DB02;26 LV ALUNO PV APROVA MAIS 4O BI DB REV                                         ;PV;APROVA +;Volume 05;Aluno
83101170204;CELLULA MATER ALUNO PV APROVA MAIS CELLULA MATER 4O BI;83101170204;-;-;-;-;-;-
83101170204;CELLULA MATER ALUNO PV APROVA MAIS CELLULA MATER 4O BI;83101170204;PG26LA414ZU01;26 LV ALUNO PV APROVA MAIS 4O BI CELLULA MATER LIV                              ;PV;APROVA +;Volume 04;Aluno
83101170204;CELLULA MATER ALUNO PV APROVA MAIS CELLULA MATER 4O BI;83101170204;PG26LA414ZU02;26 LV ALUNO PV APROVA MAIS 4O BI CELLULA MATER REV                              ;PV;APROVA +;Volume 05;Aluno
83101171204;SECULO ALUNO PV APROVA MAIS SECULO 4O BI;83101171204;-;-;-;-;-;-
83101171204;SECULO ALUNO PV APROVA MAIS SECULO 4O BI;83101171204;PG26LA414SE01;26 LV ALUNO PV APROVA MAIS 4O BI SECULO LIVRO 1                                 ;PV;APROVA +;Volume 04;Aluno
83101171204;SECULO ALUNO PV APROVA MAIS SECULO 4O BI;83101171204;PG26LA414SE02;26 LV ALUNO PV APROVA MAIS 4O BI SECULO REV                                     ;PV;APROVA +;Volume 05;Aluno
83101171804;DOM BOSCO BALSA ALUNO PV APROVA MAIS DOM BOSCO BALSA 4O BI;83101171804;-;-;-;-;-;-
83101171804;DOM BOSCO BALSA ALUNO PV APROVA MAIS DOM BOSCO BALSA 4O BI;83101171804;PG26LA414DL01;26 LV ALUNO PV APROVA MAIS 4O BI DOM BOSCO BALSA LIVRO 1                                    ;PV;APROVA +;Volume 04;Aluno
